재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 반기 3개월 ,당기 반기 누적 ,전기 반기 3개월 ,전기 반기 누적 ,전기,전전기
"손익계산서, 기능별 분류 - 별도",[051900],LG생활건강,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_GrossProfit,      매출총이익,"373,137,545,130","808,772,607,496","485,201,953,693","946,095,201,586",,
"손익계산서, 기능별 분류 - 별도",[051900],LG생활건강,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용,"-2,636,751,995","15,716,103,841","23,314,941,580","37,902,293,757",,
"손익계산서, 기능별 분류 - 별도",[051900],LG생활건강,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLoss,      반기순이익,"21,125,887,098","283,413,617,221","70,425,099,533","129,627,061,730",,
"손익계산서, 기능별 분류 - 별도",[051900],LG생활건강,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익,"18,489,135,103","299,129,721,062","93,740,041,113","167,529,355,487",,
"손익계산서, 기능별 분류 - 별도",[051900],LG생활건강,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_Revenue,      매출액,"800,702,599,659","1,693,431,993,609","939,855,689,084","1,849,544,156,311",,
"손익계산서, 기능별 분류 - 별도",[051900],LG생활건강,유가증권시장상장법인,204,기타 화학제품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_SellingGeneralAndAdministrativeExpense,      판매비와관리비,"347,535,702,867","710,221,175,685","389,354,058,706","789,615,126,376",,
"손익계산서, 기능별 분류 - 별도",[064400],LG씨엔에스,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2025-06-30,반기보고서,KRW,dart_OperatingIncomeLoss,      영업이익,"108,929,744,000","162,525,789,000","108,676,855,000","128,579,434,000",,
"손익계산서, 기능별 분류 - 별도",[064400],LG씨엔에스,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2025-06-30,반기보고서,KRW,dart_OtherGains,      기타영업외수익,"4,857,028,000","40,615,728,000","6,984,223,000","23,714,682,000",,
"손익계산서, 기능별 분류 - 별도",[064400],LG씨엔에스,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2025-06-30,반기보고서,KRW,dart_OtherLosses,      기타영업외비용,"20,609,578,000","57,646,550,000","21,269,673,000","53,749,024,000",,
"손익계산서, 기능별 분류 - 별도",[064400],LG씨엔에스,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2025-06-30,반기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,"86,177,318,000","153,857,099,000","93,624,384,000","186,022,847,000",,
"손익계산서, 기능별 분류 - 별도",[064400],LG씨엔에스,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2025-06-30,반기보고서,KRW,ifrs-full_CostOfSales,      매출원가,"1,089,166,267,000","2,015,208,506,000","1,096,392,868,000","1,933,823,336,000",,
"손익계산서, 기능별 분류 - 별도",[064400],LG씨엔에스,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2025-06-30,반기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당순이익,978,"1,402","1,109","1,167",,
"손익계산서, 기능별 분류 - 별도",[064400],LG씨엔에스,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2025-06-30,반기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         희석주당순이익,978,"1,402","1,109","1,167",,
"손익계산서, 기능별 분류 - 별도",[064400],LG씨엔에스,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceCosts,      금융비용,"10,077,990,000","17,831,597,000","6,595,035,000","13,009,396,000",,
"손익계산서, 기능별 분류 - 별도",[064400],LG씨엔에스,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceIncome,      금융수익,"34,689,888,000","53,138,423,000","32,146,150,000","40,590,943,000",,
"손익계산서, 기능별 분류 - 별도",[064400],LG씨엔에스,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2025-06-30,반기보고서,KRW,ifrs-full_GrossProfit,      매출총이익,"195,107,062,000","316,382,888,000","202,301,239,000","314,602,281,000",,
"손익계산서, 기능별 분류 - 별도",[064400],LG씨엔에스,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2025-06-30,반기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용,"23,082,699,000","46,721,647,000","23,241,481,000","24,369,620,000",,
"손익계산서, 기능별 분류 - 별도",[064400],LG씨엔에스,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLoss,      반기순이익,"94,706,393,000","134,080,146,000","96,701,039,000","101,757,019,000",,
"손익계산서, 기능별 분류 - 별도",[064400],LG씨엔에스,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익,"117,789,092,000","180,801,793,000","119,942,520,000","126,126,639,000",,
"손익계산서, 기능별 분류 - 별도",[064400],LG씨엔에스,유가증권시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2025-06-30,반기보고서,KRW,ifrs-full_Revenue,      매출,"1,284,273,329,000","2,331,591,394,000","1,298,694,107,000","2,248,425,617,000",,
"손익계산서, 기능별 분류 - 별도",[373220],LG에너지솔루션,유가증권시장상장법인,282,일차전지 및 축전지 제조업,12,2025-06-30,반기보고서,KRW,dart_OperatingIncomeLoss,      영업이익,"-213,344,000,000","-527,378,000,000","-626,376,000,000","-898,362,000,000",,
"손익계산서, 기능별 분류 - 별도",[373220],LG에너지솔루션,유가증권시장상장법인,282,일차전지 및 축전지 제조업,12,2025-06-30,반기보고서,KRW,dart_OtherGains,      기타영업외수익,"670,460,000,000","759,722,000,000","98,025,000,000","779,388,000,000",,
"손익계산서, 기능별 분류 - 별도",[373220],LG에너지솔루션,유가증권시장상장법인,282,일차전지 및 축전지 제조업,12,2025-06-30,반기보고서,KRW,dart_OtherLosses,      기타영업외비용,"228,758,000,000","289,814,000,000","68,020,000,000","128,452,000,000",,
"손익계산서, 기능별 분류 - 별도",[373220],LG에너지솔루션,유가증권시장상장법인,282,일차전지 및 축전지 제조업,12,2025-06-30,반기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와 관리비,"548,661,000,000","1,303,849,000,000","782,307,000,000","1,524,787,000,000",,
"손익계산서, 기능별 분류 - 별도",[373220],LG에너지솔루션,유가증권시장상장법인,282,일차전지 및 축전지 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_CostOfSales,      매출원가,"1,409,517,000,000","3,145,431,000,000","1,498,659,000,000","2,936,096,000,000",,
"손익계산서, 기능별 분류 - 별도",[373220],LG에너지솔루션,유가증권시장상장법인,282,일차전지 및 축전지 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         보통주 기본 및 희석주당이익(손실),49,-926,"-2,757","-1,071",,
"손익계산서, 기능별 분류 - 별도",[373220],LG에너지솔루션,유가증권시장상장법인,282,일차전지 및 축전지 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceCosts,      금융비용,"845,048,000,000","1,017,403,000,000","188,869,000,000","381,580,000,000",,
"손익계산서, 기능별 분류 - 별도",[373220],LG에너지솔루션,유가증권시장상장법인,282,일차전지 및 축전지 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceIncome,      금융수익,"621,249,000,000","787,430,000,000","177,236,000,000","371,933,000,000",,
"손익계산서, 기능별 분류 - 별도",[373220],LG에너지솔루션,유가증권시장상장법인,282,일차전지 및 축전지 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_GrossProfit,      매출총이익,"335,317,000,000","776,471,000,000","155,931,000,000","626,425,000,000",,
"손익계산서, 기능별 분류 - 별도",[373220],LG에너지솔루션,유가증권시장상장법인,282,일차전지 및 축전지 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),"-6,793,000,000","-70,869,000,000","36,941,000,000","-6,576,000,000",,
"손익계산서, 기능별 분류 - 별도",[373220],LG에너지솔루션,유가증권시장상장법인,282,일차전지 및 축전지 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLoss,      반기순이익(손실),"11,352,000,000","-216,574,000,000","-644,945,000,000","-250,497,000,000",,
"손익계산서, 기능별 분류 - 별도",[373220],LG에너지솔루션,유가증권시장상장법인,282,일차전지 및 축전지 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),"4,559,000,000","-287,443,000,000","-608,004,000,000","-257,073,000,000",,
"손익계산서, 기능별 분류 - 별도",[373220],LG에너지솔루션,유가증권시장상장법인,282,일차전지 및 축전지 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_Revenue,      매출액,"1,744,834,000,000","3,921,902,000,000","1,654,590,000,000","3,562,521,000,000",,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,dart_OperatingIncomeLoss,      영업이익,"310,659,000,000","571,384,000,000","252,399,000,000","473,559,000,000",,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,dart_OtherGains,      기타영업외수익,"32,434,000,000","54,043,000,000","26,627,000,000","53,630,000,000",,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,dart_OtherLosses,      기타영업외비용,"12,534,000,000","27,653,000,000","18,861,000,000","31,731,000,000",,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당이익,520,924,379,694,,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         희석주당이익,520,924,379,694,,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceCosts,      금융비용,"61,869,000,000","131,804,000,000","71,781,000,000","150,276,000,000",,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceIncome,      금융수익,"9,619,000,000","23,804,000,000","13,117,000,000","29,074,000,000",,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용,"55,202,000,000","92,826,000,000","38,345,000,000","75,753,000,000",,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,ifrs-full_OperatingExpense,      영업비용,"3,185,758,000,000","6,367,632,000,000","2,975,843,000,000","6,077,461,000,000",,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,dart_Commissions,         지급수수료,"385,165,000,000","747,168,000,000","371,349,000,000","725,555,000,000",,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,dart_OtherOperatingExpense,         기타영업비용,"630,268,000,000","1,262,342,000,000","642,134,000,000","1,279,345,000,000",,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,entity00231363_udf_IS_2025123214958219OfOperatingExpense,         판매수수료,"517,485,000,000","1,022,143,000,000","493,783,000,000","986,819,000,000",,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,ifrs-full_CostOfInventoriesRecognisedAsExpenseDuringPeriod,         상품구입원가,"705,039,000,000","1,450,816,000,000","522,821,000,000","1,212,875,000,000",,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,ifrs-full_DepreciationAndAmortisationExpense,         감가상각비와무형자산상각비,"641,478,000,000","1,276,401,000,000","629,142,000,000","1,258,946,000,000",,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,ifrs-full_EmployeeBenefitsExpense,         종업원급여,"306,323,000,000","608,762,000,000","316,614,000,000","613,921,000,000",,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLoss,      반기순이익,"223,107,000,000","396,948,000,000","163,156,000,000","298,503,000,000",,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익,"278,309,000,000","489,774,000,000","201,501,000,000","374,256,000,000",,
"손익계산서, 성격별 분류 - 별도",[032640],LG유플러스,유가증권시장상장법인,612,전기 통신업,12,2025-06-30,반기보고서,KRW,ifrs-full_Revenue,      영업수익,"3,496,417,000,000","6,939,016,000,000","3,228,242,000,000","6,551,020,000,000",,
"손익계산서, 기능별 분류 - 별도",[011070],LG이노텍,유가증권시장상장법인,262,전자 부품 제조업,12,2025-06-30,반기보고서,KRW,dart_OperatingIncomeLoss,      영업이익,"-23,760,000,000","30,358,000,000","19,968,000,000","66,575,000,000",,
"손익계산서, 기능별 분류 - 별도",[011070],LG이노텍,유가증권시장상장법인,262,전자 부품 제조업,12,2025-06-30,반기보고서,KRW,dart_OtherGains,      기타영업외수익,"187,268,000,000","282,361,000,000","80,404,000,000","192,284,000,000",,
"손익계산서, 기능별 분류 - 별도",[011070],LG이노텍,유가증권시장상장법인,262,전자 부품 제조업,12,2025-06-30,반기보고서,KRW,dart_OtherLosses,      기타영업외비용,"149,062,000,000","238,944,000,000","80,980,000,000","203,980,000,000",,
"손익계산서, 기능별 분류 - 별도",[011070],LG이노텍,유가증권시장상장법인,262,전자 부품 제조업,12,2025-06-30,반기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      영업비용,"217,637,000,000","443,888,000,000","227,766,000,000","451,987,000,000",,
"손익계산서, 기능별 분류 - 별도",[011070],LG이노텍,유가증권시장상장법인,262,전자 부품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_GeneralAndAdministrativeExpense,         관리비,"37,340,000,000","75,108,000,000","44,475,000,000","76,980,000,000",,
"손익계산서, 기능별 분류 - 별도",[011070],LG이노텍,유가증권시장상장법인,262,전자 부품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ResearchAndDevelopmentExpense,         연구개발비,"132,728,000,000","264,397,000,000","126,596,000,000","256,407,000,000",,
"손익계산서, 기능별 분류 - 별도",[011070],LG이노텍,유가증권시장상장법인,262,전자 부품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_SellingExpense,         판매비,"47,569,000,000","104,383,000,000","56,695,000,000","118,600,000,000",,
"손익계산서, 기능별 분류 - 별도",[011070],LG이노텍,유가증권시장상장법인,262,전자 부품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_CostOfSales,      매출원가,"3,661,400,000,000","8,289,567,000,000","4,183,130,000,000","8,177,421,000,000",,
"손익계산서, 기능별 분류 - 별도",[011070],LG이노텍,유가증권시장상장법인,262,전자 부품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당이익,-290,956,-275,"1,176",,
"손익계산서, 기능별 분류 - 별도",[011070],LG이노텍,유가증권시장상장법인,262,전자 부품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         희석주당이익,-290,956,-275,"1,176",,
"손익계산서, 기능별 분류 - 별도",[011070],LG이노텍,유가증권시장상장법인,262,전자 부품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceCosts,      금융비용,"49,083,000,000","89,874,000,000","44,210,000,000","78,190,000,000",,
"손익계산서, 기능별 분류 - 별도",[011070],LG이노텍,유가증권시장상장법인,262,전자 부품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceIncome,      금융수익,"25,092,000,000","51,822,000,000","16,226,000,000","53,586,000,000",,
"손익계산서, 기능별 분류 - 별도",[011070],LG이노텍,유가증권시장상장법인,262,전자 부품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_GrossProfit,      매출총이익,"193,877,000,000","474,246,000,000","247,734,000,000","518,562,000,000",,
"손익계산서, 기능별 분류 - 별도",[011070],LG이노텍,유가증권시장상장법인,262,전자 부품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용,"-2,684,000,000","13,103,000,000","-2,082,000,000","2,442,000,000",,
"손익계산서, 기능별 분류 - 별도",[011070],LG이노텍,유가증권시장상장법인,262,전자 부품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLoss,      반기순이익(손실),"-6,861,000,000","22,620,000,000","-6,510,000,000","27,833,000,000",,
"손익계산서, 기능별 분류 - 별도",[011070],LG이노텍,유가증권시장상장법인,262,전자 부품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),"-9,545,000,000","35,723,000,000","-8,592,000,000","30,275,000,000",,
"손익계산서, 기능별 분류 - 별도",[011070],LG이노텍,유가증권시장상장법인,262,전자 부품 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_Revenue,      매출액,"3,855,277,000,000","8,763,813,000,000","4,430,864,000,000","8,695,983,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,dart_OperatingIncomeLoss,      영업이익,"282,807,000,000","561,083,000,000","594,541,000,000","880,927,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,dart_OtherGains,      기타영업외수익,"786,894,000,000","1,083,765,000,000","583,046,000,000","1,543,522,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,dart_OtherLosses,      기타영업외비용,"488,255,000,000","739,657,000,000","279,092,000,000","583,035,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,"1,946,916,000,000","3,833,069,000,000","1,946,196,000,000","3,693,373,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,entity00401731_udf_IS_2024225164241169OfTotalSellingGeneralAdministrativeExpenses,         서비스비,"189,640,000,000","413,807,000,000","169,509,000,000","344,051,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_GeneralAndAdministrativeExpense,         관리비,"242,010,000,000","457,164,000,000","225,700,000,000","435,063,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ResearchAndDevelopmentExpense,         연구개발비,"490,685,000,000","960,321,000,000","498,992,000,000","951,546,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_SellingExpense,         판매비,"1,024,581,000,000","2,001,777,000,000","1,051,995,000,000","1,962,713,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_CostOfSales,      매출원가,"5,583,721,000,000","11,383,806,000,000","5,598,774,000,000","11,315,220,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,dart_BasicEarningsLossPerSharePreferredStock,         우선주기본주당순이익(손실),"2,179","3,350","4,086","8,657",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,dart_BasicEarningsLossPerSharePreferredStockFromContinuingOperations,            계속영업 우선주기본주당순이익(손실),"2,185","3,365","4,128","8,748",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,dart_BasicEarningsLossPerSharePreferredStockFromDiscontinuedOperations,            중단영업 우선주기본주당순이익(손실),-6,-15,-42,-91,,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         보통주기본주당순이익(손실),"2,192","3,350","4,073","8,632",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,            계속영업 보통주기본주당순이익(손실),"2,198","3,365","4,115","8,723",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,            중단영업 보통주기본주당순이익(손실),-6,-15,-42,-91,,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceCosts,      금융비용,"254,718,000,000","454,074,000,000","154,884,000,000","301,549,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceIncome,      금융수익,"145,116,000,000","287,620,000,000","151,541,000,000","291,666,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_GrossProfit,      매출총이익,"2,229,723,000,000","4,394,152,000,000","2,540,737,000,000","4,574,300,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용,"76,289,000,000","132,806,000,000","153,847,000,000","260,345,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLoss,      반기순이익(손실),"394,461,000,000","603,239,000,000","733,744,000,000","1,554,838,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),"471,844,000,000","738,737,000,000","895,152,000,000","1,831,531,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,      계속영업반기순이익(손실),"395,555,000,000","605,931,000,000","741,305,000,000","1,571,186,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_ProfitLossFromDiscontinuedOperations,      중단영업반기순이익(손실),"-1,094,000,000","-2,692,000,000","-7,561,000,000","-16,348,000,000",,
"손익계산서, 기능별 분류 - 별도",[066570],LG전자,유가증권시장상장법인,264,통신 및 방송장비 제조업,12,2025-06-30,반기보고서,KRW,ifrs-full_Revenue,      매출액,"7,813,444,000,000","15,777,958,000,000","8,139,511,000,000","15,889,520,000,000",,
"손익계산서, 성격별 분류 - 별도",[037560],LG헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2025-06-30,반기보고서,KRW,dart_OperatingIncomeLoss,      영업이익,"11,662,142,226","19,882,471,442","7,154,121,822","11,000,680,492",,
"손익계산서, 성격별 분류 - 별도",[037560],LG헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2025-06-30,반기보고서,KRW,dart_OtherGains,      기타영업외수익,"1,384,366,068","1,902,772,631","1,859,914,867","2,405,323,678",,
"손익계산서, 성격별 분류 - 별도",[037560],LG헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2025-06-30,반기보고서,KRW,dart_OtherLosses,      기타영업외비용,"825,672,469","2,093,173,395","1,226,531,856","3,101,420,185",,
"손익계산서, 성격별 분류 - 별도",[037560],LG헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2025-06-30,반기보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당이익(손실),108,193,62,78,,
"손익계산서, 성격별 분류 - 별도",[037560],LG헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2025-06-30,반기보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         희석주당이익(손실),108,193,62,78,,
"손익계산서, 성격별 분류 - 별도",[037560],LG헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2025-06-30,반기보고서,KRW,ifrs-full_FinanceCosts,      금융비용,"5,256,267,342","10,504,074,163","4,611,245,548","8,905,921,713",,
"손익계산서, 성격별 분류 - 별도",[037560],LG헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2025-06-30,반기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용,"2,287,766,500","3,745,794,385","2,012,896,551","2,295,377,953",,
"손익계산서, 성격별 분류 - 별도",[037560],LG헬로비전,유가증권시장상장법인,602,텔레비전 방송업,12,2025-06-30,반기보고서,KRW,ifrs-full_InterestRevenueCalculatedUsingEffectiveInterestMethod,      금융수익-유효이자율법에따른이자수익,"2,871,552,773","5,671,283,034","2,575,559,097","5,053,764,277",,
