재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
손익계산서, 성격별 분류 - 별도	[383800]	LX홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_EmployeeBenefitsExpense	         인건비		17,120,000,000			15,019,000,000	17,947,000,000
손익계산서, 성격별 분류 - 별도	[383800]	LX홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익		41,785,000,000			69,996,000,000	80,695,000,000
손익계산서, 성격별 분류 - 별도	[383800]	LX홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익		43,963,000,000			75,531,000,000	68,586,000,000
손익계산서, 성격별 분류 - 별도	[383800]	LX홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      영업수익(매출)		65,416,000,000			98,369,000,000	103,493,000,000
손익계산서, 성격별 분류 - 별도	[383800]	LX홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_RevenueFromDividends	         배당금수익		32,282,000,000			68,528,000,000	102,971,000,000
손익계산서, 성격별 분류 - 별도	[383800]	LX홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_RevenueFromRenderingOfServices	         기타수익		610,000,000			444,000,000	522,000,000
손익계산서, 성격별 분류 - 별도	[383800]	LX홀딩스	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_RevenueFromRoyalties	         상표권사용수익		32,524,000,000			29,397,000,000	0
손익계산서, 기능별 분류 - 별도	[456040]	OCI	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익		120,919,683,000			57,451,316,000	
손익계산서, 기능별 분류 - 별도	[456040]	OCI	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타영업외수익		4,023,218,000			3,181,984,000	
손익계산서, 기능별 분류 - 별도	[456040]	OCI	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타영업외비용		23,987,916,000			5,771,386,000	
손익계산서, 기능별 분류 - 별도	[456040]	OCI	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		1,696,913,730,000			1,119,318,493,000	
손익계산서, 기능별 분류 - 별도	[456040]	OCI	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		10,001			4,904	
손익계산서, 기능별 분류 - 별도	[456040]	OCI	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		10,001			4,904	
손익계산서, 기능별 분류 - 별도	[456040]	OCI	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		84,360,877,000			44,624,237,000	
손익계산서, 기능별 분류 - 별도	[456040]	OCI	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		98,091,817,000			35,975,997,000	
손익계산서, 기능별 분류 - 별도	[456040]	OCI	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		292,803,939,000			169,507,182,000	
손익계산서, 기능별 분류 - 별도	[456040]	OCI	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용		26,167,388,000			9,908,261,000	
손익계산서, 기능별 분류 - 별도	[456040]	OCI	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익		88,518,537,000			36,305,413,000	
손익계산서, 기능별 분류 - 별도	[456040]	OCI	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익		114,685,925,000			46,213,674,000	
손익계산서, 기능별 분류 - 별도	[456040]	OCI	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		1,989,717,669,000			1,288,825,675,000	
손익계산서, 기능별 분류 - 별도	[456040]	OCI	유가증권시장상장법인	201	기초 화학물질 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      판매비와관리비		171,884,256,000			112,055,866,000	
손익계산서, 기능별 분류 - 별도	[null]	OCI스페셜티	기타법인	281	전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익		1,555,832,000			2,491,434,000	3,902,957,000
손익계산서, 기능별 분류 - 별도	[null]	OCI스페셜티	기타법인	281	전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타영업외수익		37,428,000			192,704,000	7,700,665,000
손익계산서, 기능별 분류 - 별도	[null]	OCI스페셜티	기타법인	281	전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타영업외비용		13,384,000			7,034,000	9,032,000
손익계산서, 기능별 분류 - 별도	[null]	OCI스페셜티	기타법인	281	전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		1,291,353,000			1,072,059,000	1,130,184,000
손익계산서, 기능별 분류 - 별도	[null]	OCI스페셜티	기타법인	281	전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		13,528,850,000			16,380,015,000	11,244,301,000
손익계산서, 기능별 분류 - 별도	[null]	OCI스페셜티	기타법인	281	전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         계속영업과 중단영업 기본및희석주당순이익(손실)		8			11	-6
손익계산서, 기능별 분류 - 별도	[null]	OCI스페셜티	기타법인	281	전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         계속영업 기본및희석주당순이익		8			11	66
손익계산서, 기능별 분류 - 별도	[null]	OCI스페셜티	기타법인	281	전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		516,016,000			529,356,000	627,034,000
손익계산서, 기능별 분류 - 별도	[null]	OCI스페셜티	기타법인	281	전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		862,422,000			573,297,000	1,098,024,000
손익계산서, 기능별 분류 - 별도	[null]	OCI스페셜티	기타법인	281	전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		2,847,185,000			3,563,493,000	5,033,141,000
손익계산서, 기능별 분류 - 별도	[null]	OCI스페셜티	기타법인	281	전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      계속사업손익법인세비용		296,075,000			541,518,000	-583,020,000
손익계산서, 기능별 분류 - 별도	[null]	OCI스페셜티	기타법인	281	전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		1,630,207,000			2,179,527,000	-1,216,613,000
손익계산서, 기능별 분류 - 별도	[null]	OCI스페셜티	기타법인	281	전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전계속사업순이익		1,926,282,000			2,721,045,000	12,065,580,000
손익계산서, 기능별 분류 - 별도	[null]	OCI스페셜티	기타법인	281	전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속사업이익		1,630,207,000			2,179,527,000	12,648,600,000
손익계산서, 기능별 분류 - 별도	[null]	OCI스페셜티	기타법인	281	전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	      중단영업손실		0			0	-13,865,213,000
손익계산서, 기능별 분류 - 별도	[null]	OCI스페셜티	기타법인	281	전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		16,376,035,000			19,943,508,000	16,277,442,000
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		112,533,000,000			94,005,000,000	516,332,000,000
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타영업외수익		259,000,000			91,000,000	0
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타영업외비용		1,644,000,000			1,811,000,000	941,000,000
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		-1,343			-2,260	3,064
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		-1,343			-2,260	3,063
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		175,116,000,000			336,223,000,000	15,039,000,000
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		51,038,000,000			28,724,000,000	4,387,000,000
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		-75,128,000,000			115,087,000,000	-2,399,000,000
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OperatingExpense	      영업비용		64,932,000,000			83,592,000,000	74,853,000,000
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_AdvertisingExpenses	         광고선전비		212,000,000			342,000,000	438,000,000
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_Commissions	         지급수수료		21,122,000,000			24,488,000,000	21,254,000,000
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	dart_OtherOperatingExpense	         기타영업비용		5,097,000,000			7,398,000,000	6,272,000,000
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_DepreciationAndAmortisationExpense	         감가상각비		4,228,000,000			3,772,000,000	3,124,000,000
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_EmployeeBenefitsExpense	         종업원급여		34,273,000,000			47,592,000,000	43,765,000,000
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates	      종속기업, 관계기업 및 공동기업투자 관련 이익(손실)		241,793,000,000			-16,130,000,000	74,000,000,000
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		-179,595,000,000			-314,171,000,000	433,138,000,000
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		-254,723,000,000			-199,084,000,000	430,739,000,000
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      영업수익		177,465,000,000			177,597,000,000	591,185,000,000
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherRevenue	         기타매출		658,000,000			475,000,000	271,000,000
손익계산서, 성격별 분류 - 별도	[402340]	SK스퀘어	유가증권시장상장법인	649	기타 금융업	12	2024-12-31	사업보고서	KRW	ifrs-full_RevenueFromDividends	         배당금수익		176,807,000,000			177,122,000,000	590,914,000,000
손익계산서, 기능별 분류 - 별도	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익		423,284,797,000			371,236,172,000	638,759,782,000
손익계산서, 기능별 분류 - 별도	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타영업외수익		44,050,109,000			31,100,523,000	51,892,588,000
손익계산서, 기능별 분류 - 별도	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타영업외비용		44,214,799,000			28,387,706,000	39,872,878,000
손익계산서, 기능별 분류 - 별도	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와일반관리비		97,843,728,000			92,655,929,000	130,584,762,000
손익계산서, 기능별 분류 - 별도	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		1,571,122,074,000			1,522,565,165,000	1,548,364,957,000
손익계산서, 기능별 분류 - 별도	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		5,434			5,077	6,757
손익계산서, 기능별 분류 - 별도	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		129,585,661,000			66,823,328,000	108,277,977,000
손익계산서, 기능별 분류 - 별도	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		106,939,075,000			45,553,133,000	65,859,969,000
손익계산서, 기능별 분류 - 별도	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		521,128,525,000			463,892,101,000	769,344,544,000
손익계산서, 기능별 분류 - 별도	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용		36,257,826,000			12,415,093,000	155,463,061,000
손익계산서, 기능별 분류 - 별도	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익		364,215,695,000			340,263,701,000	452,898,423,000
손익계산서, 기능별 분류 - 별도	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익		400,473,521,000			352,678,794,000	608,361,484,000
손익계산서, 기능별 분류 - 별도	[null]	SK실트론	기타법인	261	반도체 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		2,092,250,599,000			1,986,457,266,000	2,317,709,501,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익		1,523,175,000,000			1,455,870,000,000	1,321,131,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타영업외수익		51,855,000,000			40,844,000,000	45,162,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타영업외비용		141,478,000,000			24,019,000,000	29,005,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당순이익		5,923			4,798	3,921
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당순이익		5,907			4,794	3,919
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		485,535,000,000			441,390,000,000	387,606,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		513,884,000,000			342,646,000,000	134,965,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용		196,600,000,000			295,189,000,000	276,760,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_OperatingExpense	      영업비용		11,250,885,000,000			11,133,350,000,000	11,093,457,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	dart_AdvertisingExpenses	         광고선전비		136,723,000,000			174,403,000,000	161,294,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	dart_Commissions	         지급수수료		4,773,925,000,000			4,831,879,000,000	4,792,121,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	dart_ExclusiveLineUseExpense	         전용회선료 및 전파사용료		193,896,000,000			189,059,000,000	191,212,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	dart_MediaPurchaseExpense	         상품 및 기타구입비용		600,190,000,000			548,155,000,000	544,286,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	dart_MiscellaneousExpenses	         기타영업비용		1,174,051,000,000			1,130,198,000,000	1,064,262,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	dart_NetworkContactSettleExpense	         망접속정산비용		463,783,000,000			490,114,000,000	532,621,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_DepreciationExpense	         감가상각비		2,645,850,000,000			2,698,436,000,000	2,693,630,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_EmployeeBenefitsExpense	         종업원급여		1,139,968,000,000			943,924,000,000	992,964,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_RentalExpense	         지급임차료		122,499,000,000			127,182,000,000	121,067,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates	      종속기업, 관계기업 및 공동기업투자 관련 손익		15,183,000,000			-19,012,000,000	61,603,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익		1,280,484,000,000			1,059,750,000,000	869,490,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세차감전순이익		1,477,084,000,000			1,354,939,000,000	1,146,250,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      영업수익		12,774,060,000,000			12,589,220,000,000	12,414,588,000,000
손익계산서, 성격별 분류 - 별도	[017670]	SK텔레콤	유가증권시장상장법인	612	전기 통신업	12	2024-12-31	사업보고서	KRW	entity00159023_RevenueOfRevenue	         매출액		12,774,060,000,000			12,589,220,000,000	12,414,588,000,000
손익계산서, 기능별 분류 - 별도	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-12-31	사업보고서	KRW	dart_AdjustmentsForLossOnDisposalOfInvestmentsInSubsidiaries	      종속기업투자손실		1,578,751,379			999,681,240	372,071,871
손익계산서, 기능별 분류 - 별도	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익		4,697,503,419			4,420,166,353	3,731,427,744
손익계산서, 기능별 분류 - 별도	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타비용		1,675,353,166			793,726,208	2,160,513,025
손익계산서, 기능별 분류 - 별도	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		3,311,706,067			2,982,371,686	2,970,606,442
손익계산서, 기능별 분류 - 별도	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		36,355,176,799			39,410,405,506	33,396,459,221
손익계산서, 기능별 분류 - 별도	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당손익		71			78	49
손익계산서, 기능별 분류 - 별도	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당손익		71			78	49
손익계산서, 기능별 분류 - 별도	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		11,635,837			12,467,795	9,629,196
손익계산서, 기능별 분류 - 별도	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		826,192,062			978,427,263	730,274,883
손익계산서, 기능별 분류 - 별도	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		8,009,209,486			7,402,538,039	6,702,034,186
손익계산서, 기능별 분류 - 별도	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용		-812,940,063			31,675,413	112,137,058
손익계산서, 기능별 분류 - 별도	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-12-31	사업보고서	KRW	ifrs-full_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociates	      기타수익		207,095,250			6,230,155	412,840,491
손익계산서, 기능별 분류 - 별도	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익		3,277,990,412			3,567,273,115	2,220,191,968
손익계산서, 기능별 분류 - 별도	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익		2,465,050,349			3,598,948,528	2,332,329,026
손익계산서, 기능별 분류 - 별도	[063440]	SM Life Design	코스닥시장상장법인	182	기록매체 복제업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		44,364,386,285			46,812,943,545	40,098,493,407
손익계산서, 기능별 분류 - 별도	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익		80,100,977,643			76,887,920,818	76,463,271,306
손익계산서, 기능별 분류 - 별도	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타수익		32,566,720,828			3,470,546,927	4,413,683,422
손익계산서, 기능별 분류 - 별도	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타비용		4,965,069,350			7,244,878,067	3,989,102,346
손익계산서, 기능별 분류 - 별도	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	entity00125530_OtherProfitAndLossOfIncomeStatementAbstract	      기타차익및차손		-11,620,595,524			-10,984,853,602	-5,456,219,420
손익계산서, 기능별 분류 - 별도	[005610]	SPC삼립	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		1,248,843,652,664			1,285,545,028,234	1,233,772,366,683
