재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기 3개월 	당기 3분기 누적 	전기 3분기 3개월 	전기 3분기 누적 	전기	전전기
손익계산서, 기능별 분류 - 별도	[035000]	HS애드	유가증권시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	3,300,337,439	2,827,034,256	2,722,816,904	-488,770,337		
손익계산서, 기능별 분류 - 별도	[035000]	HS애드	유가증권시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	4,211,948,067	2,877,008,510	3,483,876,694	-3,380,012,447		
손익계산서, 기능별 분류 - 별도	[035000]	HS애드	유가증권시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	60,774,234,489	181,452,781,525	71,197,386,867	205,674,467,543		
손익계산서, 기능별 분류 - 별도	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	4,964,860,537	11,702,947,134	1,028,409,697	1,028,409,697		
손익계산서, 기능별 분류 - 별도	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	dart_OtherGains	      기타수익	121,154,884	320,641,430	8,044,312	8,044,312		
손익계산서, 기능별 분류 - 별도	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	dart_OtherLosses	      기타비용	21,194,177	821,987,692	1,634,244	1,634,244		
손익계산서, 기능별 분류 - 별도	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	8,684,637,754	25,035,137,905	6,095,623,423	6,095,623,423		
손익계산서, 기능별 분류 - 별도	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	71,712,132,923	213,765,455,113	96,093,221,894	96,093,221,894		
손익계산서, 기능별 분류 - 별도	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         보통주기본주당이익	1,456	2,857	126	126		
손익계산서, 기능별 분류 - 별도	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	1,301,360,496	6,898,573,432	3,159,930,675	3,159,930,675		
손익계산서, 기능별 분류 - 별도	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	1,569,066,249	5,441,775,846	2,216,182,241	2,216,182,241		
손익계산서, 기능별 분류 - 별도	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	13,649,498,291	36,738,085,039	7,124,033,120	7,124,033,120		
손익계산서, 기능별 분류 - 별도	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	-62,052,679	-843,829,396	-376,848,549	-376,848,549		
손익계산서, 기능별 분류 - 별도	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익(손실)	5,394,579,676	10,588,632,682	467,919,880	467,919,880		
손익계산서, 기능별 분류 - 별도	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전계속영업이익	5,332,526,997	9,744,803,286	91,071,331	91,071,331		
손익계산서, 기능별 분류 - 별도	[487570]	HS효성	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_Revenue	      매출액 및 지분법손익	85,361,631,214	250,503,540,152	103,217,255,014	103,217,255,014		
손익계산서, 기능별 분류 - 별도	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	-20,221,465,958	-19,945,695,851	12,332,770,292	63,159,067,256		
손익계산서, 기능별 분류 - 별도	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-09-30	3분기보고서	KRW	dart_OtherGains	      기타수익	1,490,765,413	121,527,468,745	1,553,921,755	9,255,169,692		
손익계산서, 기능별 분류 - 별도	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-09-30	3분기보고서	KRW	dart_OtherLosses	      기타비용	201,656,838	3,057,161,014	4,918,378,764	6,161,730,757		
손익계산서, 기능별 분류 - 별도	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	9,770,836,919	36,079,345,586	11,005,144,132	33,345,838,047		
손익계산서, 기능별 분류 - 별도	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	111,655,137,212	353,680,057,666	107,407,851,486	351,148,499,061		
손익계산서, 기능별 분류 - 별도	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당순이익	-4,037	14,162	558	8,312		
손익계산서, 기능별 분류 - 별도	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	9,759,228,171	36,783,253,624	8,647,851,087	28,534,576,248		
손익계산서, 기능별 분류 - 별도	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	4,268,204,458	15,385,381,006	2,135,203,430	9,077,988,235		
손익계산서, 기능별 분류 - 별도	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	-3,125,925,032	35,912,678,745	28,531,979,306	111,758,966,419		
손익계산서, 기능별 분류 - 별도	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	-6,386,610,863	13,851,470,263	-36,367,160	9,656,361,446		
손익계산서, 기능별 분류 - 별도	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      분기순이익(손실)	-18,036,770,233	63,275,268,999	2,492,032,786	37,139,556,732		
손익계산서, 기능별 분류 - 별도	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	-24,423,381,096	77,126,739,262	2,455,665,626	46,795,918,178		
손익계산서, 기능별 분류 - 별도	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ResearchAndDevelopmentExpense	      연구개발비	7,324,704,007	19,779,029,010	5,194,064,882	15,254,061,116		
손익계산서, 기능별 분류 - 별도	[298050]	HS효성첨단소재	유가증권시장상장법인	205	화학섬유 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_Revenue	      매출액	108,529,212,180	389,592,736,411	135,939,830,792	462,907,465,480		
손익계산서, 기능별 분류 - 별도	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	2,387,306,451	6,591,609,457	858,391,179	4,561,631,036		
손익계산서, 기능별 분류 - 별도	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-09-30	3분기보고서	KRW	dart_OtherGains	      기타이익	92,501,336	181,530,416	11,420,033	623,967,796		
손익계산서, 기능별 분류 - 별도	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-09-30	3분기보고서	KRW	dart_OtherLosses	      기타손실	739,387	72,573,561	5,162,801	-320,491,436		
손익계산서, 기능별 분류 - 별도	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비	548,686,131	4,730,629,032	1,639,714,505	5,832,472,546		
손익계산서, 기능별 분류 - 별도	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	      매출원가	41,225,761,434	123,838,146,175	42,181,131,790	127,642,396,976		
손익계산서, 기능별 분류 - 별도	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	271	402	21	342		
손익계산서, 기능별 분류 - 별도	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융원가	-1,102,691,646	5,492,841,776	-151,847,817	4,114,969,036		
손익계산서, 기능별 분류 - 별도	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	-130,995,392	4,256,425,827	-700,916,615	3,374,743,665		
손익계산서, 기능별 분류 - 별도	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	      매출총이익	2,935,992,582	11,322,238,489	2,498,105,684	10,394,103,582		
손익계산서, 기능별 분류 - 별도	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	334,873,154	838,445,055	75,732,504	837,180,679		
손익계산서, 기능별 분류 - 별도	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	3,115,891,500	4,625,705,308	239,847,109	3,928,684,218		
손익계산서, 기능별 분류 - 별도	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	3,450,764,654	5,464,150,363	315,579,613	4,765,864,897		
손익계산서, 기능별 분류 - 별도	[024120]	KB오토시스	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2025-09-30	3분기보고서	KRW	ifrs-full_Revenue	      수익(매출액)	44,161,754,016	135,160,384,664	44,679,237,474	138,036,500,558		
손익계산서, 기능별 분류 - 별도	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2025-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	6,523,560,451	20,618,937,426	6,147,277,063	19,417,403,477		
손익계산서, 기능별 분류 - 별도	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2025-09-30	3분기보고서	KRW	dart_OtherGains	      기타수익	41,167,428	393,539,035	322,060,350	430,578,879		
손익계산서, 기능별 분류 - 별도	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2025-09-30	3분기보고서	KRW	dart_OtherLosses	      기타비용	6,623,732	36,139,378	5,919,182	95,651,784		
손익계산서, 기능별 분류 - 별도	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	         계속영업기본주당이익(손실)	172	551	163	476		
손익계산서, 기능별 분류 - 별도	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	         중단영업기본주당이익(손실)	614	562	-56	-155		
손익계산서, 기능별 분류 - 별도	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	1,241,823,754	3,760,527,969	1,491,550,291	4,688,713,861		
손익계산서, 기능별 분류 - 별도	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	509,608,402	1,291,986,134	335,087,198	859,186,699		
손익계산서, 기능별 분류 - 별도	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	1,487,164,627	4,438,293,025	807,344,688	2,595,308,402		
손익계산서, 기능별 분류 - 별도	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_OperatingExpense	      영업비용	144,867,997,789	411,140,974,799	136,135,292,734	391,482,481,964		
손익계산서, 기능별 분류 - 별도	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	24,037,077,670	34,066,866,572	3,290,188,534	9,822,435,148		
손익계산서, 기능별 분류 - 별도	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	6,746,670,081	21,314,799,165	5,801,165,009	17,178,756,619		
손익계산서, 기능별 분류 - 별도	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속사업분기순이익(손실)	5,259,505,454	16,876,506,140	4,993,820,321	14,583,448,217		
손익계산서, 기능별 분류 - 별도	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	      중단영업이익(손실)	18,777,572,216	17,190,360,432	-1,703,631,787	-4,761,013,069		
손익계산서, 기능별 분류 - 별도	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_Revenue	      영업수익	151,391,558,240	431,759,912,225	142,282,569,797	410,899,885,441		
손익계산서, 기능별 분류 - 별도	[058860]	KTis	유가증권시장상장법인	639	기타 정보 서비스업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ShareOfProfitLossOfAssociatesAccountedForUsingEquityMethod	      지분법손익	920,781,286	2,807,003,917	494,209,871	1,255,953,209		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	3,754,356,445	8,788,390,465	5,535,522,614	13,363,002,013		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	entity00486097_OtherOfIncomeStatementAbstract	      기타손익	455,228,064	893,000,781	231,901,230	592,572,954		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	dart_OtherGains	         기타수익	455,228,292	958,445,906	232,331,418	593,008,869		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	dart_OtherLosses	         기타비용	228	65,445,125	430,188	435,915		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	entity00486097_ProfitsOfassociatesandjointventuresaccountedforusingequitymethodOfIncomeStatementAbstract	      지분법손익	254,687,284	546,561,598	79,430,779	181,772,980		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	         지분법손실	45,014,045	139,267,312	44,835,760	138,030,469		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	         지분법이익	299,701,329	685,828,910	124,266,539	319,803,449		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	         지배기업귀속 계속영업 기본 및 희석 주당순이익	433	1,023	467	1,256		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	         지배기업귀속 중단영업 기본 및 희석 주당순이익	0	-374	38	85		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceIncomeCost	      금융손익	1,648,204,034	6,037,729,847	634,708,100	3,302,325,681		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	         금융비용	100,249,706	924,832,211	789,533,847	1,027,728,478		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	         금융수익	1,748,453,740	6,962,562,058	1,424,241,947	4,330,054,159		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	1,217,543,629	4,697,781,418	1,201,662,614	3,234,903,458		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_OperatingExpense	      영업비용	27,424,224,800	72,165,230,580	20,372,382,389	61,253,174,396		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익	4,894,932,198	7,388,679,305	6,299,711,975	16,481,949,307		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분	0	54,830,679	585,685,159	1,319,592,162		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperationsAttributableToNoncontrollingInterests	            계속영업이익	0	0	0	0		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperationsAttributableToNoncontrollingInterests	            중단영업이익(손실)	0	54,830,679	585,685,159	1,319,592,162		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업 소유지분	4,894,932,198	7,333,848,626	5,714,026,816	15,162,357,145		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_IncomeFromContinuingOperationsAttributableToOwnersOfParent	            계속영업이익	4,894,932,198	11,567,901,273	5,279,900,109	14,204,770,170		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_IncomeFromDiscontinuedOperationsAttributableToOwnersOfParent	            중단영업이익(손실)	0	-4,234,052,647	434,126,707	957,586,975		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익	6,112,475,827	16,265,682,691	6,481,562,723	17,439,673,628		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업분기순이익	4,894,932,198	11,567,901,273	5,279,900,109	14,204,770,170		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	      중단영업손익	0	-4,179,221,968	1,019,811,866	2,277,179,137		
손익계산서, 성격별 분류 - 별도	[089600]	KT나스미디어	코스닥시장상장법인	713	광고업	12	2025-09-30	3분기보고서	KRW	ifrs-full_Revenue	      영업수익	31,178,581,245	80,953,621,045	25,907,905,003	74,616,176,409		
손익계산서, 성격별 분류 - 별도	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-09-30	3분기보고서	KRW	dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법손실	0	0	0	139,128,145		
손익계산서, 성격별 분류 - 별도	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)	1,708,093,985	2,892,082,020	772,531,433	3,067,649,981		
손익계산서, 성격별 분류 - 별도	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-09-30	3분기보고서	KRW	dart_OtherGains	      기타수익	8,897,444	32,950,717	-23,027,485	57,528,616		
손익계산서, 성격별 분류 - 별도	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-09-30	3분기보고서	KRW	dart_OtherLosses	      기타비용	184,920,017	1,374,997,915	474	767,506		
손익계산서, 성격별 분류 - 별도	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-09-30	3분기보고서	KRW	dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법이익	0	41,898,913	16,152,045	0		
손익계산서, 성격별 분류 - 별도	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)	21	20	11	8		
손익계산서, 성격별 분류 - 별도	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)	21	20	11	8		
손익계산서, 성격별 분류 - 별도	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	      금융비용	407,441,780	1,477,731,701	461,378,690	3,586,164,473		
손익계산서, 성격별 분류 - 별도	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	      금융수익	398,933,337	1,365,877,091	497,468,572	1,221,170,654		
손익계산서, 성격별 분류 - 별도	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)	310,816,616	310,816,616	168,366,535	130,260,717		
손익계산서, 성격별 분류 - 별도	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-09-30	3분기보고서	KRW	ifrs-full_OperatingExpense	      영업비용	58,570,028,913	159,523,898,123	61,078,829,664	171,711,669,162		
손익계산서, 성격별 분류 - 별도	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)	1,212,746,353	1,169,262,509	633,378,866	490,028,410		
손익계산서, 성격별 분류 - 별도	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)	1,523,562,969	1,480,079,125	801,745,401	620,289,127		
손익계산서, 성격별 분류 - 별도	[043610]	KT지니뮤직	코스닥시장상장법인	603	null	12	2025-09-30	3분기보고서	KRW	ifrs-full_Revenue	      영업수익	60,278,122,898	162,415,980,143	61,851,361,097	174,779,319,143		
손익계산서, 성격별 분류 - 별도	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	      영업이익	167,064,000,000	556,279,000,000	125,445,000,000	601,366,000,000		
손익계산서, 성격별 분류 - 별도	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	dart_OtherGains	      영업외손익	5,507,000,000	21,123,000,000	13,951,000,000	44,540,000,000		
손익계산서, 성격별 분류 - 별도	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	dart_NonOperatingExpense	         기타영업외비용	66,000,000	273,000,000	62,000,000	592,000,000		
손익계산서, 성격별 분류 - 별도	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	dart_NonOperatingIncome	         기타영업외수익		414,000,000	11,000,000	34,000,000		
손익계산서, 성격별 분류 - 별도	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	         금융비용	228,000,000	889,000,000	159,000,000	2,417,000,000		
손익계산서, 성격별 분류 - 별도	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	         금융수익	5,801,000,000	21,871,000,000	14,161,000,000	47,515,000,000		
손익계산서, 성격별 분류 - 별도	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	entity00120021_BasicAndDilutedEarningsLossPerShareOfPreferredStockOfEarningsPerShareAbstract	         구형우선주 기본/희석주당순이익	998	3,453	762	3,723		
손익계산서, 성격별 분류 - 별도	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	entity00120021_BasicDilutedEarningsLossPerCommonShareOfEarningsPerShareAbstract	         보통주 기본/희석주당순이익	998	3,403	762	3,673		
손익계산서, 성격별 분류 - 별도	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용	18,710,000,000	52,493,000,000	22,490,000,000	76,622,000,000		
손익계산서, 성격별 분류 - 별도	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	ifrs-full_OperatingExpense	      영업비용	65,047,000,000	198,895,000,000	69,308,000,000	198,242,000,000		
손익계산서, 성격별 분류 - 별도	[003550]	LG	유가증권시장상장법인	649	기타 금융업	12	2025-09-30	3분기보고서	KRW	dart_OtherOperatingExpense	         기타영업비용	42,965,000,000	137,385,000,000	47,311,000,000	136,948,000,000		
