재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월 	당기 반기 누적 	전기 반기 3개월 	전기 반기 누적 	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[005710]	대원산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	15,357,745,352	22,914,176,547	45,563,863,362	47,570,371,937		
손익계산서, 기능별 분류 - 연결재무제표	[005710]	대원산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	4,720,794,658	7,430,342,516	10,498,856,533	11,745,828,721		
손익계산서, 기능별 분류 - 연결재무제표	[005710]	대원산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익	10,636,950,694	15,483,834,031	35,065,006,829	35,824,543,216		
손익계산서, 기능별 분류 - 연결재무제표	[005710]	대원산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[005710]	대원산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	10,636,950,694	15,483,834,031	35,065,006,829	35,824,543,216		
손익계산서, 기능별 분류 - 연결재무제표	[005710]	대원산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	0	0	0	0		
손익계산서, 기능별 분류 - 연결재무제표	[005710]	대원산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[005710]	대원산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	531	773	1,750	1,788		
손익계산서, 기능별 분류 - 연결재무제표	[005710]	대원산업	코스닥시장상장법인	303	자동차 신품 부품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	531	773	1,750	1,788		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_Revenue	수익(매출액)	185,507,112,694	375,131,220,692	285,329,644,837	506,187,768,500		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_RevenueFromSaleOfGoods	   재화의 판매로 인한 수익(매출액)	157,316,749,043	332,627,997,042	243,632,471,500	440,993,048,424		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	dart_RevenueFromConstruction	   공사수익	23,521,789,737	33,319,425,472	35,123,627,033	52,219,013,808		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	dart_RevenueFromRenderingOfServicesProcession	   임가공매출	76,852,085	148,967,365	115,509,150	328,328,640		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_OtherRevenue	   기타수익(매출액)	4,591,721,829	9,034,830,813	6,458,037,154	12,647,377,628		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	173,964,316,272	357,995,965,286	246,243,388,941	448,154,732,421		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	dart_CostOfSalesFromSaleOfGoods	   재화의 판매로 인한 수익(매출액)에 대한 매출원가	147,108,776,282	317,875,619,456	206,787,729,679	386,607,799,119		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	dart_CostOfSalesFromConstruction	   공사매출원가	22,398,324,877	31,453,651,799	33,204,007,251	49,168,552,274		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	dart_CostOfSalesFromRenderingOfServicesProcession	   임가공매출원가	96,588,499	177,893,527	119,256,601	302,188,644		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	dart_OtherCostOfSales	   기타수익(매출액)에 대한 매출원가	4,360,626,614	8,488,800,504	6,132,395,410	12,076,192,384		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	11,542,796,422	17,135,255,406	39,086,255,896	58,033,036,079		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	26,740,039,371	39,546,744,534	20,260,258,278	34,669,436,560		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	-15,197,242,949	-22,411,489,128	18,825,997,618	23,363,599,519		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	dart_OtherGains	기타이익	499,668,859	1,352,418,937	1,172,180,610	1,211,152,722		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	dart_OtherLosses	기타손실	1,977,742,427	2,281,308,987	1,128,239,515	1,221,185,953		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	entity00172680_udf_IS_2017111216719135_IncomeStatementAbstract	관계기업에 대한 지분법손익	359,321,426	1,088,177,458	776,220,001	1,924,291,077		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	entity00172680_udf_IS_2020323123635882_IncomeStatementAbstract	종속기업투자처분손실			-13,715,316	59,769,088		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	2,347,700,554	6,872,952,556	3,784,208,237	5,775,925,182		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융원가	5,169,673,390	9,218,311,395	4,970,362,744	7,199,584,467		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	-19,137,967,927	-24,597,560,559	18,473,719,523	23,794,428,992		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	-4,973,953,398	-5,614,879,861	5,281,404,990	6,457,042,233		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	-14,164,014,529	-18,982,680,698	13,192,314,533	17,337,386,759		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	-7,499,293,545	-10,724,248,251	8,612,445,889	11,382,669,839		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	-6,664,720,984	-8,258,432,447	4,579,868,644	5,954,716,920		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	-146	-208	167	221		
손익계산서, 기능별 분류 - 연결재무제표	[005160]	동국산업	코스닥시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	-146	-208	167	221		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_Revenue	매출액	464,693,704,244	935,296,364,965	555,300,452,852	1,046,645,938,095		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	406,521,937,361	836,329,696,431	498,673,150,288	941,055,981,483		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	58,171,766,883	98,966,668,534	56,627,302,564	105,589,956,612		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	28,799,272,222	48,524,782,915	23,108,642,442	45,989,810,700		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	29,372,494,661	50,441,885,619	33,518,660,122	59,600,145,912		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	dart_OtherGains	기타수익	8,881,577,613	35,659,867,842	89,033,465,416	104,768,729,982		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	8,585,809,816	248,314,948,180	210,051,436,319	218,906,870,156		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	12,790,382,308	26,937,736,826	25,526,999,607	35,673,760,420		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융비용	9,799,298,176	21,450,982,594	21,004,979,061	33,795,813,499		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	entity00114792_udf_IS_201711821418750_IncomeStatementAbstract	관계기업 및 공동기업투자 이익(손실)	328,926,993	583,266,096	-4,896,157,372	117,506,436,639		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	32,988,273,583	-156,143,174,391	-87,873,447,607	64,846,389,298		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용(수익)	-49,852,612,474	23,009,354,643	29,721,262,601	37,099,507,734		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	entity00114792_udf_IS_20238915283648_IncomeStatementAbstract	계속영업반기순이익(손실)	82,840,886,057	-179,152,529,034	-117,594,710,208	27,746,881,564		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	entity00114792_udf_IS_202389153154643_IncomeStatementAbstract	중단영업반기순이익	-296,285,219,252	-217,459,902,512	266,378,530,925	393,597,970,740		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	반기순이익(손실)	-213,444,333,195	-396,612,431,546	148,783,820,717	421,344,852,304		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주지분	-213,250,813,005	-403,738,743,860	143,293,569,210	411,430,115,086		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	-193,520,190	7,126,312,314	5,490,251,507	9,914,737,218		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당손익						
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)	1,248	-2,272	-1,258	298		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	      중단영업기본주당이익(손실)	-4,464	-2,757	2,849	4,226		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations	      계속영업희석주당이익(손실)	1,248	-2,272	-1,258	298		
손익계산서, 기능별 분류 - 연결재무제표	[001230]	동국홀딩스	유가증권시장상장법인	241	1차 철강 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations	      중단영업희석주당이익(손실)	-4,464	-2,757	2,849	4,226		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_Revenue	수익(매출액)	221,858,035,573	425,244,602,222	191,778,984,131	354,912,846,085		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	190,890,971,898	369,923,215,606	167,060,749,287	317,150,099,953		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	30,967,063,675	55,321,386,616	24,718,234,844	37,762,746,132		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	17,089,430,046	33,981,453,310	20,514,319,774	37,996,244,601		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	dart_MiscellaneousExpenses	   판매 및 관리비용	16,828,815,737	32,684,810,896	20,736,025,220	38,413,751,625		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	dart_ImpairmentLossRecoveryOfAccountsReceivables	   수취채권손상차손	260,614,309	1,296,642,414	-221,705,446	-417,507,024		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	13,877,633,629	21,339,933,306	4,203,915,070	-233,498,469		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	4,197,966,510	14,851,901,698	4,549,892,030	12,425,034,800		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융원가	2,821,510,435	5,250,742,254	16,082,904,225	21,321,119,073		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	dart_OtherGains	기타이익	482,598,380	815,864,993	7,588,837,525	8,215,729,824		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	dart_OtherLosses	기타손실	107,818,654	746,370,364	488,698,007	1,022,021,440		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	entity00117337_udf_IS_20171111165713443_IncomeStatementAbstract	관계기업투자손익	-175,670,886	143,497,012	-14,354,853	-33,939,211		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	15,453,198,544	31,154,084,391	-243,312,460	-1,969,813,569		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	4,350,875,499	8,388,068,815	276,629,081	673,879,990		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	11,102,323,045	22,766,015,576	-519,941,541	-2,643,693,559		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업 귀속	11,103,409,239	22,766,103,630	-520,314,154	-2,644,897,906		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분 귀속	-1,086,194	-88,054	372,613	1,204,347		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   보통주 기본및희석주당이익(손실)	58	119	-3	-14		
손익계산서, 기능별 분류 - 연결재무제표	[001520]	동양	유가증권시장상장법인	233	시멘트, 석회, 플라스터 및 그 제품 제조업	12	2023-06-30	반기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   구형우선주 기본및희석주당이익(손실)	71	144	10	11		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	ifrs-full_Revenue	수익(매출액)	29,193,123,573	57,437,461,371	26,504,583,547	46,897,292,473		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	dart_RevenueFromRenderingOfServicesTransportation	   운송매출	28,189,665,961	55,421,590,323	25,503,557,354	45,009,658,594		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	ifrs-full_OtherRevenue	   기타수익(매출액)	1,003,457,612	2,015,871,048	1,001,026,193	1,887,633,879		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	ifrs-full_CostOfSales	매출원가	25,605,576,355	53,025,999,840	26,873,948,785	51,024,062,978		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	dart_CostOfSalesFromRenderingOfServicesTransportation	   운송매출원가	24,452,999,331	51,618,946,986	25,681,385,147	49,562,226,249		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	dart_OtherCostOfSales	   기타수익(매출액)에 대한 매출원가	1,152,577,024	1,407,052,854	1,192,563,638	1,461,836,729		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	ifrs-full_GrossProfit	매출총이익	3,587,547,218	4,411,461,531	-369,365,238	-4,126,770,505		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	5,796,671,368	4,719,129,097	2,433,895,964	4,926,147,374		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	-2,209,124,150	-307,667,566	-2,803,261,202	-9,052,917,879		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	dart_OtherGains	기타이익	533,724,794	991,351,033	374,951,554	1,270,175,032		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	dart_OtherLosses	기타손실	110,975,286	138,012,849	52,439,092	295,090,789		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceIncome	금융수익	55,543,703	135,628,985	24,402,508	65,034,526		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	ifrs-full_FinanceCosts	금융원가	880,776,407	1,693,951,235	512,255,554	893,720,843		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	-2,611,607,346	-1,012,651,632	-2,968,601,786	-8,906,519,953		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	-27,680,045	379,495,965	-644,815,303	-1,913,904,815		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	계속영업이익(손실)	-2,583,927,301	-1,392,147,597	-2,323,786,483	-6,992,615,138		
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	중단영업이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[084670]	동양고속	유가증권시장상장법인	492	육상 여객 운송업	12	2023-06-30	반기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	-2,583,927,301	-1,392,147,597	-2,323,786,483	-6,992,615,138		
